Fecha,Producto,Ventas,Región,Prediccion
2023-04-29,Producto C,867.0,Región 3,791
2023-04-29,Producto C,356.0,Región 4,822
2023-04-29,Producto D,581.0,Región 3,642
2023-04-30,Producto A,459.0,Región 1,601
2023-04-30,Producto B,995.0,Región 3,210
2023-04-30,Producto B,845.0,Región 3,540
2023-04-30,Producto C,507.0,Región 3,376
2023-04-30,Producto C,335.0,Región 2,237
2023-04-30,Producto C,226.0,Región 4,265
2023-04-30,Producto C,173.0,Región 1,55
2023-04-30,Producto C,923.0,Región 1,598
2023-04-30,Producto D,314.0,Región 3,112
2023-05-01,Producto A,782.0,Región 4,293
2023-05-01,Producto A,681.0,Región 1,298
2023-05-01,Producto A,886.0,Región 3,727
2023-05-01,Producto A,617.0,Región 1,76
2023-05-01,Producto A,612.0,Región 1,571
2023-05-01,Producto B,536.0,Región 2,343
2023-05-01,Producto B,516.0,Región 4,863
2023-05-01,Producto C,394.0,Región 2,308
2023-05-01,Producto C,789.0,Región 1,278
2023-05-01,Producto C,827.0,Región 3,164
2023-05-01,Producto D,951.0,Región 2,175
2023-05-01,Producto D,434.0,Región 4,127
2023-05-02,Producto A,398.0,Región 2,71
2023-05-02,Producto A,780.0,Región 2,823
2023-05-02,Producto A,727.0,Región 3,827
2023-05-02,Producto A,273.0,Región 4,436
2023-05-02,Producto B,463.0,Región 1,838
2023-05-02,Producto B,687.0,Región 3,69
2023-05-02,Producto B,606.0,Región 3,188
2023-05-02,Producto B,485.0,Región 4,163
2023-05-02,Producto B,949.0,Región 1,553
2023-05-02,Producto C,156.0,Región 4,241
2023-05-02,Producto C,890.0,Región 3,519
2023-05-02,Producto C,493.0,Región 1,376
2023-05-02,Producto D,502.0,Región 4,139
2023-05-02,Producto D,169.0,Región 2,202
2023-05-02,Producto D,774.0,Región 2,174
2023-05-03,Producto A,631.0,Región 4,67
2023-05-03,Producto A,562.0,Región 2,686
2023-05-03,Producto B,592.0,Región 3,630
2023-05-03,Producto B,885.0,Región 2,356
2023-05-03,Producto B,753.0,Región 2,254
2023-05-03,Producto B,849.0,Región 2,446
2023-05-03,Producto C,418.0,Región 4,689
2023-05-03,Producto C,771.0,Región 3,830
2023-05-03,Producto C,277.0,Región 2,856
2023-05-03,Producto C,193.0,Región 1,369
2023-05-03,Producto C,333.0,Región 3,885
2023-05-03,Producto D,150.0,Región 2,193
2023-05-03,Producto D,735.0,Región 1,628
2023-05-04,Producto A,626.0,Región 2,302
2023-05-04,Producto A,295.0,Región 1,605
2023-05-04,Producto A,604.0,Región 1,820
2023-05-04,Producto A,701.0,Región 1,313
2023-05-04,Producto B,791.0,Región 4,397
2023-05-04,Producto C,727.0,Región 1,487
2023-05-04,Producto C,789.0,Región 2,442
2023-05-04,Producto C,390.0,Región 4,736
2023-05-04,Producto C,370.0,Región 4,717
2023-05-04,Producto C,126.0,Región 4,354
2023-05-04,Producto D,585.0,Región 1,114
2023-05-05,Producto A,782.0,Región 1,548
2023-05-05,Producto A,251.0,Región 1,144
2023-05-05,Producto A,340.0,Región 1,790
2023-05-05,Producto A,650.0,Región 3,232
2023-05-05,Producto A,817.0,Región 1,411
2023-05-05,Producto B,400.0,Región 2,289
2023-05-05,Producto B,833.0,Región 2,352
2023-05-05,Producto B,960.0,Región 1,255
2023-05-05,Producto B,950.0,Región 2,280
2023-05-05,Producto B,893.0,Región 1,844
2023-05-05,Producto C,483.0,Región 2,766
2023-05-05,Producto C,922.0,Región 2,311
2023-05-05,Producto C,657.0,Región 4,893
2023-05-05,Producto D,308.0,Región 4,163
2023-05-05,Producto D,924.0,Región 4,593
2023-05-05,Producto D,325.0,Región 3,485
2023-05-06,Producto A,809.0,Región 1,281
2023-05-06,Producto A,821.0,Región 1,853
2023-05-06,Producto B,378.0,Región 3,85
2023-05-06,Producto C,207.0,Región 3,485
2023-05-06,Producto C,352.0,Región 4,612
2023-05-06,Producto C,836.0,Región 1,379
2023-05-06,Producto C,120.0,Región 2,397
2023-05-06,Producto D,220.0,Región 2,606
2023-05-06,Producto D,499.0,Región 4,303
2023-05-06,Producto D,904.0,Región 2,464
2023-05-07,Producto A,870.0,Región 3,830
2023-05-07,Producto A,553.0,Región 3,114
2023-05-07,Producto A,688.0,Región 2,284
2023-05-07,Producto A,922.0,Región 4,83
2023-05-07,Producto B,648.0,Región 3,580
2023-05-07,Producto B,277.0,Región 1,291
2023-05-07,Producto C,739.0,Región 1,833
2023-05-07,Producto C,454.0,Región 3,544
2023-05-07,Producto C,454.0,Región 1,448
2023-05-07,Producto D,150.0,Región 2,679
2023-05-07,Producto D,358.0,Región 2,254
2023-05-07,Producto D,223.0,Región 4,523
2023-05-08,Producto A,268.0,Región 3,215
2023-05-08,Producto A,939.0,Región 4,166
2023-05-08,Producto A,777.0,Región 4,657
2023-05-08,Producto A,731.0,Región 4,588
2023-05-08,Producto A,141.0,Región 1,244
2023-05-08,Producto B,848.0,Región 3,259
2023-05-08,Producto C,513.0,Región 4,142
2023-05-08,Producto C,475.0,Región 4,179
2023-05-08,Producto C,294.0,Región 4,366
2023-05-08,Producto C,253.0,Región 2,132
2023-05-08,Producto C,341.0,Región 2,199
2023-05-08,Producto D,232.0,Región 4,855
2023-05-08,Producto D,637.0,Región 2,704
2023-05-09,Producto A,688.0,Región 2,623
2023-05-09,Producto B,965.0,Región 1,792
2023-05-09,Producto B,195.0,Región 1,257
2023-05-09,Producto B,670.0,Región 2,393
2023-05-09,Producto B,683.0,Región 3,249
2023-05-09,Producto B,325.0,Región 3,642
2023-05-09,Producto C,220.0,Región 1,417
2023-05-09,Producto C,334.0,Región 3,653
2023-05-09,Producto D,182.0,Región 1,552
2023-05-09,Producto D,984.0,Región 4,522
2023-05-09,Producto D,848.0,Región 1,142
2023-05-09,Producto D,354.0,Región 3,750
2023-05-10,Producto A,926.0,Región 4,527
2023-05-10,Producto A,456.0,Región 1,57
2023-05-10,Producto B,452.0,Región 3,497
2023-05-10,Producto B,296.0,Región 1,498
2023-05-10,Producto B,531.0,Región 3,270
2023-05-10,Producto B,596.0,Región 4,317
2023-05-10,Producto C,487.0,Región 1,646
2023-05-10,Producto C,749.0,Región 2,505
2023-05-10,Producto C,640.0,Región 1,593
2023-05-10,Producto C,666.0,Región 3,397
2023-05-10,Producto D,803.0,Región 4,624
2023-05-10,Producto D,980.0,Región 2,309
2023-05-10,Producto D,903.0,Región 2,289
2023-05-11,Producto A,411.0,Región 2,628
2023-05-11,Producto A,413.0,Región 4,492
2023-05-11,Producto A,107.0,Región 4,331
2023-05-11,Producto A,643.0,Región 4,893
2023-05-11,Producto B,724.0,Región 2,77
2023-05-11,Producto B,353.0,Región 4,613
2023-05-11,Producto B,948.0,Región 4,765
2023-05-11,Producto C,438.0,Región 1,624
2023-05-11,Producto C,975.0,Región 3,605
2023-05-11,Producto D,249.0,Región 4,254
2023-05-11,Producto D,155.0,Región 3,563
2023-05-11,Producto D,911.0,Región 2,878
2023-05-11,Producto D,155.0,Región 1,72
2023-05-11,Producto D,835.0,Región 2,400
2023-05-12,Producto A,502.0,Región 3,429
2023-05-12,Producto A,821.0,Región 2,355
2023-05-12,Producto A,498.0,Región 3,444
2023-05-12,Producto A,665.0,Región 4,611
2023-05-12,Producto B,442.0,Región 1,512
2023-05-12,Producto B,410.0,Región 2,498
2023-05-12,Producto B,228.0,Región 4,424
2023-05-12,Producto B,829.0,Región 4,168
2023-05-12,Producto B,759.0,Región 2,717
2023-05-12,Producto C,329.0,Región 2,215
2023-05-12,Producto D,516.0,Región 4,263
2023-05-12,Producto D,939.0,Región 2,267
2023-05-12,Producto D,174.0,Región 4,638
2023-05-13,Producto A,479.0,Región 3,611
2023-05-13,Producto A,683.0,Región 4,383
2023-05-13,Producto A,900.0,Región 4,557
2023-05-13,Producto A,479.0,Región 2,316
2023-05-13,Producto A,784.0,Región 2,371
2023-05-13,Producto B,619.0,Región 2,587
2023-05-13,Producto B,471.0,Región 3,174
2023-05-13,Producto B,647.0,Región 2,718
2023-05-13,Producto C,487.0,Región 1,628
2023-05-13,Producto D,386.0,Región 4,105
2023-05-13,Producto D,482.0,Región 3,557
2023-05-13,Producto D,603.0,Región 4,513
2023-05-13,Producto D,329.0,Región 2,509
2023-05-14,Producto A,949.0,Región 4,863
2023-05-14,Producto A,813.0,Región 1,859
2023-05-14,Producto B,210.0,Región 1,238
2023-05-14,Producto B,807.0,Región 4,280
2023-05-14,Producto C,233.0,Región 2,428
2023-05-14,Producto D,994.0,Región 3,458
2023-05-14,Producto D,685.0,Región 2,378
2023-05-15,Producto A,377.0,Región 2,123
2023-05-15,Producto B,976.0,Región 1,655
2023-05-15,Producto B,981.0,Región 2,596
2023-05-15,Producto B,412.0,Región 2,631
2023-05-15,Producto B,389.0,Región 1,477
2023-05-15,Producto B,282.0,Región 1,640
2023-05-15,Producto C,629.0,Región 1,449
2023-05-15,Producto C,124.0,Región 3,229
2023-05-15,Producto C,431.0,Región 3,174
2023-05-15,Producto D,687.0,Región 4,429
2023-05-16,Producto A,788.0,Región 3,421
2023-05-16,Producto A,786.0,Región 2,91
2023-05-16,Producto A,386.0,Región 3,175
2023-05-16,Producto A,218.0,Región 1,555
2023-05-16,Producto B,579.0,Región 2,563
2023-05-16,Producto B,658.0,Región 3,846
2023-05-16,Producto B,216.0,Región 2,231
2023-05-16,Producto B,867.0,Región 1,177
2023-05-16,Producto C,136.0,Región 2,401
2023-05-16,Producto C,324.0,Región 1,370
2023-05-16,Producto D,320.0,Región 1,520
2023-05-16,Producto D,551.0,Región 2,222
2023-05-17,Producto A,331.0,Región 1,112
2023-05-17,Producto A,836.0,Región 4,544
2023-05-17,Producto A,803.0,Región 3,814
2023-05-17,Producto B,233.0,Región 4,553
2023-05-17,Producto B,533.0,Región 3,696
2023-05-17,Producto B,747.0,Región 4,752
2023-05-17,Producto B,946.0,Región 4,178
2023-05-17,Producto B,288.0,Región 2,163
2023-05-17,Producto C,796.0,Región 4,401
2023-05-17,Producto C,980.0,Región 1,192
2023-05-17,Producto C,655.0,Región 2,486
2023-05-17,Producto D,467.0,Región 2,578
2023-05-17,Producto D,976.0,Región 1,821
2023-05-17,Producto D,926.0,Región 3,454
2023-05-17,Producto D,752.0,Región 4,603
2023-05-17,Producto D,382.0,Región 4,699
2023-05-18,Producto A,732.0,Región 4,309
2023-05-18,Producto A,602.0,Región 2,371
2023-05-18,Producto A,461.0,Región 1,102
2023-05-18,Producto A,118.0,Región 2,106
2023-05-18,Producto A,344.0,Región 3,278
2023-05-18,Producto B,526.0,Región 1,752
2023-05-18,Producto C,957.0,Región 4,724
2023-05-18,Producto D,633.0,Región 3,76
2023-05-18,Producto D,547.0,Región 2,189
2023-05-19,Producto A,987.0,Región 2,350
2023-05-19,Producto A,555.0,Región 3,230
2023-05-19,Producto A,972.0,Región 2,548
2023-05-19,Producto B,806.0,Región 4,691
2023-05-19,Producto C,163.0,Región 3,289
2023-05-19,Producto C,144.0,Región 2,233
2023-05-19,Producto D,284.0,Región 1,791
2023-05-19,Producto D,709.0,Región 3,711
2023-05-20,Producto A,676.0,Región 2,732
2023-05-20,Producto A,508.0,Región 4,426
2023-05-20,Producto B,545.0,Región 2,881
2023-05-20,Producto B,170.0,Región 4,503
2023-05-20,Producto B,990.0,Región 3,740
2023-05-20,Producto B,724.0,Región 1,205
2023-05-20,Producto C,570.0,Región 1,507
2023-05-20,Producto C,504.0,Región 2,665
2023-05-20,Producto C,400.0,Región 1,574
2023-05-20,Producto C,637.0,Región 1,570
2023-05-20,Producto D,635.0,Región 3,663
2023-05-21,Producto A,262.0,Región 1,524
2023-05-21,Producto A,312.0,Región 4,824
2023-05-21,Producto A,183.0,Región 4,603
2023-05-21,Producto B,397.0,Región 1,612
2023-05-21,Producto C,157.0,Región 1,109
2023-05-21,Producto C,304.0,Región 1,401
2023-05-21,Producto C,479.0,Región 3,478
2023-05-21,Producto C,706.0,Región 3,333
2023-05-21,Producto D,259.0,Región 3,153
2023-05-21,Producto D,947.0,Región 1,377
2023-05-21,Producto D,301.0,Región 4,100
2023-05-21,Producto D,390.0,Región 1,697
2023-05-22,Producto A,722.0,Región 2,323
2023-05-22,Producto A,357.0,Región 1,490
2023-05-22,Producto B,948.0,Región 4,835
2023-05-22,Producto C,440.0,Región 4,164
2023-05-22,Producto C,123.0,Región 3,213
2023-05-22,Producto C,413.0,Región 1,588
2023-05-22,Producto C,150.0,Región 2,107
2023-05-22,Producto C,507.0,Región 1,875
2023-05-22,Producto D,868.0,Región 2,485
2023-05-22,Producto D,874.0,Región 1,434
2023-05-22,Producto D,751.0,Región 1,667
2023-05-22,Producto D,668.0,Región 4,234
2023-05-22,Producto D,100.0,Región 3,106
2023-05-23,Producto A,943.0,Región 4,297
2023-05-23,Producto A,937.0,Región 1,86
2023-05-23,Producto B,223.0,Región 2,639
2023-05-23,Producto C,654.0,Región 3,406
2023-05-23,Producto D,697.0,Región 2,890
2023-05-23,Producto D,537.0,Región 2,900
2023-05-23,Producto D,201.0,Región 2,222
2023-05-24,Producto A,644.0,Región 4,59
2023-05-24,Producto A,887.0,Región 4,779
2023-05-24,Producto A,714.0,Región 1,825
2023-05-24,Producto B,514.0,Región 2,118
2023-05-24,Producto B,737.0,Región 1,184
2023-05-24,Producto B,613.0,Región 4,314
2023-05-24,Producto B,303.0,Región 4,620
2023-05-24,Producto B,814.0,Región 2,551
2023-05-24,Producto C,748.0,Región 4,484
2023-05-24,Producto C,602.0,Región 2,528
2023-05-24,Producto D,776.0,Región 3,627
2023-05-24,Producto D,167.0,Región 2,382
2023-05-25,Producto A,262.0,Región 3,567
2023-05-25,Producto B,531.0,Región 2,301
2023-05-25,Producto B,201.0,Región 1,737
2023-05-25,Producto B,107.0,Región 3,417
2023-05-25,Producto C,797.0,Región 2,604
2023-05-25,Producto C,965.0,Región 1,810
2023-05-25,Producto C,426.0,Región 3,873
2023-05-25,Producto C,422.0,Región 2,763
2023-05-25,Producto C,196.0,Región 3,291
2023-05-25,Producto D,557.0,Región 1,246
2023-05-25,Producto D,977.0,Región 3,445
2023-05-25,Producto D,611.0,Región 1,501
2023-05-25,Producto D,730.0,Región 1,481
2023-05-25,Producto D,912.0,Región 2,656
2023-05-26,Producto A,210.0,Región 1,167
2023-05-26,Producto A,764.0,Región 3,443
2023-05-26,Producto A,587.0,Región 4,219
2023-05-26,Producto B,781.0,Región 4,614
2023-05-26,Producto B,377.0,Región 3,838
2023-05-26,Producto C,979.0,Región 2,325
2023-05-26,Producto C,537.0,Región 3,369
2023-05-26,Producto D,846.0,Región 1,354
2023-05-27,Producto A,672.0,Región 1,584
2023-05-27,Producto A,619.0,Región 1,184
2023-05-27,Producto A,146.0,Región 1,503
2023-05-27,Producto B,521.0,Región 1,142
2023-05-27,Producto C,491.0,Región 3,686
2023-05-27,Producto C,585.0,Región 4,398
2023-05-27,Producto C,258.0,Región 1,157
2023-05-27,Producto C,979.0,Región 3,741
2023-05-27,Producto D,813.0,Región 1,590
2023-05-27,Producto D,358.0,Región 4,562
2023-05-27,Producto D,625.0,Región 2,217
2023-05-27,Producto D,141.0,Región 4,680
2023-05-28,Producto A,116.0,Región 4,249
2023-05-28,Producto A,558.0,Región 4,464
2023-05-28,Producto B,295.0,Región 3,221
2023-05-28,Producto B,747.0,Región 3,603
2023-05-28,Producto C,478.0,Región 2,780
2023-05-28,Producto C,493.0,Región 2,681
2023-05-28,Producto C,319.0,Región 2,54
2023-05-28,Producto D,415.0,Región 1,624
2023-05-28,Producto D,564.0,Región 4,238
2023-05-28,Producto D,404.0,Región 4,451
2023-05-28,Producto D,673.0,Región 1,830
2023-05-29,Producto A,633.0,Región 4,650
2023-05-29,Producto A,544.0,Región 2,629
2023-05-29,Producto A,940.0,Región 2,52
2023-05-29,Producto A,594.0,Región 1,253
2023-05-29,Producto B,180.0,Región 3,662
2023-05-29,Producto B,630.0,Región 3,634
2023-05-29,Producto B,786.0,Región 2,539
2023-05-29,Producto B,208.0,Región 4,242
2023-05-29,Producto C,472.0,Región 3,246
2023-05-29,Producto C,731.0,Región 3,461
2023-05-29,Producto C,851.0,Región 1,432
2023-05-29,Producto C,142.0,Región 2,577
2023-05-29,Producto D,271.0,Región 2,771
2023-05-29,Producto D,826.0,Región 2,837
2023-05-29,Producto D,142.0,Región 2,476
2023-05-30,Producto A,726.0,Región 3,259
2023-05-30,Producto A,619.0,Región 3,352
2023-05-30,Producto B,282.0,Región 3,530
2023-05-30,Producto B,514.0,Región 4,868
2023-05-30,Producto B,443.0,Región 1,551
2023-05-30,Producto C,801.0,Región 3,526
2023-05-30,Producto C,299.0,Región 2,878
2023-05-30,Producto C,154.0,Región 4,538
2023-05-30,Producto C,509.0,Región 1,473
2023-05-30,Producto C,550.0,Región 1,554
2023-05-30,Producto D,613.0,Región 4,375
2023-05-30,Producto D,860.0,Región 4,289
2023-05-31,Producto A,466.0,Región 4,865
2023-05-31,Producto A,285.0,Región 4,264
2023-05-31,Producto B,417.0,Región 3,100
2023-05-31,Producto B,386.0,Región 2,259
2023-05-31,Producto B,344.0,Región 4,809
2023-05-31,Producto B,665.0,Región 4,193
2023-05-31,Producto B,665.0,Región 2,333
2023-05-31,Producto C,550.0,Región 2,561
2023-05-31,Producto C,378.0,Región 1,156
2023-05-31,Producto D,885.0,Región 2,754
2023-05-31,Producto D,346.0,Región 3,114
2023-05-31,Producto D,407.0,Región 1,707
2023-05-31,Producto D,117.0,Región 3,589
2023-06-01,Producto A,195.0,Región 1,493
2023-06-01,Producto A,795.0,Región 3,656
2023-06-01,Producto A,910.0,Región 2,120
2023-06-01,Producto A,863.0,Región 1,584
2023-06-01,Producto B,540.0,Región 3,215
2023-06-01,Producto C,711.0,Región 4,833
2023-06-01,Producto C,709.0,Región 2,508
2023-06-01,Producto C,474.0,Región 2,313
2023-06-01,Producto D,162.0,Región 4,64
2023-06-01,Producto D,355.0,Región 1,657
2023-06-01,Producto D,664.0,Región 2,297
2023-06-01,Producto D,672.0,Región 2,50
2023-06-01,Producto D,544.0,Región 2,599
2023-06-02,Producto A,366.0,Región 2,859
2023-06-02,Producto A,997.0,Región 1,483
2023-06-02,Producto A,570.0,Región 4,889
2023-06-02,Producto A,811.0,Región 2,265
2023-06-02,Producto B,581.0,Región 4,230
2023-06-02,Producto B,167.0,Región 2,364
2023-06-02,Producto C,259.0,Región 4,300
2023-06-02,Producto D,440.0,Región 2,862
2023-06-02,Producto D,221.0,Región 2,337
2023-06-02,Producto D,481.0,Región 4,575
2023-06-02,Producto D,832.0,Región 1,878
2023-06-03,Producto A,140.0,Región 4,507
2023-06-03,Producto A,618.0,Región 1,558
2023-06-03,Producto A,972.0,Región 4,639
2023-06-03,Producto B,164.0,Región 1,634
2023-06-03,Producto C,803.0,Región 4,449
2023-06-03,Producto C,750.0,Región 1,389
2023-06-03,Producto C,255.0,Región 4,588
2023-06-03,Producto D,310.0,Región 3,352
2023-06-03,Producto D,164.0,Región 3,729
2023-06-03,Producto D,758.0,Región 2,783
2023-06-04,Producto A,932.0,Región 2,139
2023-06-04,Producto A,222.0,Región 4,798
2023-06-04,Producto B,114.0,Región 1,550
2023-06-04,Producto C,533.0,Región 4,710
2023-06-04,Producto D,278.0,Región 1,141
2023-06-04,Producto D,524.0,Región 1,98
2023-06-04,Producto D,525.0,Región 3,766
2023-06-04,Producto D,370.0,Región 3,67
2023-06-04,Producto D,259.0,Región 2,849
2023-06-05,Producto A,315.0,Región 2,631
2023-06-05,Producto A,387.0,Región 2,438
2023-06-05,Producto A,141.0,Región 1,179
2023-06-05,Producto A,433.0,Región 1,57
2023-06-05,Producto B,583.0,Región 2,119
2023-06-05,Producto C,315.0,Región 1,564
2023-06-05,Producto C,133.0,Región 4,822
2023-06-05,Producto D,122.0,Región 2,606
2023-06-05,Producto D,307.0,Región 1,796
2023-06-05,Producto D,510.0,Región 3,639
2023-06-06,Producto A,734.0,Región 3,382
2023-06-06,Producto B,566.0,Región 3,50
2023-06-06,Producto B,832.0,Región 2,608
2023-06-06,Producto C,379.0,Región 4,143
2023-06-06,Producto D,281.0,Región 1,505
2023-06-07,Producto A,792.0,Región 1,673
2023-06-07,Producto A,206.0,Región 2,410
2023-06-07,Producto A,927.0,Región 2,178
2023-06-07,Producto A,524.0,Región 4,522
2023-06-07,Producto A,363.0,Región 4,169
2023-06-07,Producto B,141.0,Región 2,505
2023-06-07,Producto B,802.0,Región 2,456
2023-06-07,Producto B,986.0,Región 2,534
2023-06-07,Producto B,148.0,Región 1,272
2023-06-07,Producto C,472.0,Región 1,795
2023-06-07,Producto C,592.0,Región 2,850
2023-06-07,Producto C,644.0,Región 2,374
2023-06-07,Producto C,808.0,Región 1,560
2023-06-07,Producto D,375.0,Región 3,619
2023-06-07,Producto D,866.0,Región 4,142
2023-06-08,Producto A,213.0,Región 3,645
2023-06-08,Producto A,371.0,Región 1,683
2023-06-08,Producto B,992.0,Región 3,258
2023-06-08,Producto B,990.0,Región 1,305
2023-06-08,Producto B,645.0,Región 2,213
2023-06-08,Producto B,981.0,Región 3,752
2023-06-08,Producto C,866.0,Región 2,650
2023-06-08,Producto C,614.0,Región 2,224
2023-06-08,Producto D,705.0,Región 3,636
2023-06-08,Producto D,751.0,Región 1,151
2023-06-09,Producto A,131.0,Región 2,388
2023-06-09,Producto A,751.0,Región 4,295
2023-06-09,Producto B,362.0,Región 4,779
2023-06-09,Producto B,328.0,Región 1,484
2023-06-09,Producto B,433.0,Región 4,244
2023-06-09,Producto B,246.0,Región 2,492
2023-06-09,Producto B,940.0,Región 4,751
2023-06-09,Producto C,230.0,Región 2,478
2023-06-09,Producto C,352.0,Región 2,100
2023-06-09,Producto D,941.0,Región 3,90
2023-06-09,Producto D,898.0,Región 4,551
2023-06-09,Producto D,512.0,Región 4,367
2023-06-10,Producto A,888.0,Región 4,359
2023-06-10,Producto A,418.0,Región 3,896
2023-06-10,Producto A,153.0,Región 3,87
2023-06-10,Producto B,673.0,Región 2,679
2023-06-10,Producto C,959.0,Región 4,315
2023-06-10,Producto D,361.0,Región 4,465
2023-06-11,Producto A,743.0,Región 4,652
2023-06-11,Producto A,894.0,Región 4,376
2023-06-11,Producto A,536.0,Región 4,848
2023-06-11,Producto B,933.0,Región 3,868
2023-06-11,Producto B,954.0,Región 3,284
2023-06-11,Producto B,980.0,Región 3,108
2023-06-11,Producto B,330.0,Región 2,335
2023-06-11,Producto B,351.0,Región 4,289
2023-06-11,Producto C,381.0,Región 4,488
2023-06-11,Producto C,507.0,Región 1,611
2023-06-11,Producto C,165.0,Región 2,788
2023-06-11,Producto D,105.0,Región 4,799
2023-06-11,Producto D,262.0,Región 3,759
2023-06-11,Producto D,535.0,Región 2,254
2023-06-12,Producto A,142.0,Región 2,270
2023-06-12,Producto A,374.0,Región 4,180
2023-06-12,Producto A,601.0,Región 2,158
2023-06-12,Producto A,788.0,Región 1,335
2023-06-12,Producto B,909.0,Región 4,523
2023-06-12,Producto C,237.0,Región 2,732
2023-06-12,Producto C,317.0,Región 2,637
2023-06-12,Producto C,819.0,Región 1,592
2023-06-12,Producto D,506.0,Región 4,130
2023-06-12,Producto D,104.0,Región 2,501
2023-06-12,Producto D,925.0,Región 1,746
2023-06-13,Producto A,246.0,Región 3,743
2023-06-13,Producto A,686.0,Región 2,450
2023-06-13,Producto A,629.0,Región 1,402
2023-06-13,Producto A,611.0,Región 4,475
2023-06-13,Producto B,793.0,Región 2,185
2023-06-13,Producto B,416.0,Región 2,361
2023-06-13,Producto C,904.0,Región 1,375
2023-06-13,Producto D,621.0,Región 1,412
2023-06-13,Producto D,689.0,Región 4,548
2023-06-13,Producto D,832.0,Región 4,722
2023-06-14,Producto A,909.0,Región 4,132
2023-06-14,Producto A,377.0,Región 1,476
2023-06-14,Producto A,251.0,Región 2,164
2023-06-14,Producto A,654.0,Región 1,242
2023-06-14,Producto A,486.0,Región 4,191
2023-06-14,Producto B,330.0,Región 1,649
2023-06-14,Producto B,606.0,Región 2,186
2023-06-14,Producto C,925.0,Región 3,861
2023-06-14,Producto C,253.0,Región 3,169
2023-06-14,Producto C,110.0,Región 2,183
2023-06-14,Producto D,693.0,Región 3,795
2023-06-14,Producto D,948.0,Región 2,601
2023-06-14,Producto D,405.0,Región 2,81
2023-06-15,Producto A,235.0,Región 4,835
2023-06-15,Producto A,189.0,Región 1,795
2023-06-15,Producto A,356.0,Región 4,127
2023-06-15,Producto A,412.0,Región 2,714
2023-06-15,Producto B,829.0,Región 2,165
2023-06-15,Producto B,906.0,Región 2,158
2023-06-15,Producto B,837.0,Región 3,290
2023-06-15,Producto B,626.0,Región 4,782
2023-06-15,Producto C,136.0,Región 1,398
2023-06-15,Producto C,321.0,Región 3,890
2023-06-15,Producto C,781.0,Región 1,400
2023-06-15,Producto D,849.0,Región 1,149
2023-06-16,Producto A,511.0,Región 1,304
2023-06-16,Producto A,427.0,Región 4,392
2023-06-16,Producto A,420.0,Región 1,675
2023-06-16,Producto B,583.0,Región 2,578
2023-06-16,Producto B,566.0,Región 2,641
2023-06-16,Producto C,912.0,Región 3,676
2023-06-16,Producto C,955.0,Región 4,470
2023-06-16,Producto C,585.0,Región 2,606
2023-06-16,Producto C,173.0,Región 4,351
2023-06-16,Producto C,758.0,Región 3,181
2023-06-16,Producto D,348.0,Región 4,612
2023-06-16,Producto D,962.0,Región 1,775
2023-06-17,Producto A,503.0,Región 1,151
2023-06-17,Producto A,300.0,Región 4,247
2023-06-17,Producto A,566.0,Región 4,801
2023-06-17,Producto A,815.0,Región 4,427
2023-06-17,Producto A,711.0,Región 3,782
2023-06-17,Producto B,759.0,Región 1,872
2023-06-17,Producto C,540.0,Región 1,732
2023-06-17,Producto C,474.0,Región 2,642
2023-06-17,Producto C,132.0,Región 3,132
2023-06-17,Producto C,747.0,Región 1,331
2023-06-17,Producto D,390.0,Región 1,393
2023-06-17,Producto D,987.0,Región 2,748
2023-06-17,Producto D,184.0,Región 1,531
2023-06-17,Producto D,902.0,Región 2,898
2023-06-17,Producto D,125.0,Región 2,585
2023-06-18,Producto A,243.0,Región 2,358
2023-06-18,Producto A,609.0,Región 2,419
2023-06-18,Producto A,211.0,Región 3,845
2023-06-18,Producto A,957.0,Región 2,264
2023-06-18,Producto B,811.0,Región 4,690
2023-06-18,Producto B,192.0,Región 4,101
2023-06-18,Producto B,502.0,Región 3,242
2023-06-18,Producto C,516.0,Región 4,657
2023-06-18,Producto C,477.0,Región 4,161
2023-06-18,Producto C,537.0,Región 1,626
2023-06-18,Producto C,761.0,Región 2,559
2023-06-18,Producto D,871.0,Región 1,869
2023-06-18,Producto D,430.0,Región 2,649
2023-06-19,Producto A,803.0,Región 4,614
2023-06-19,Producto A,839.0,Región 4,185
2023-06-19,Producto A,580.0,Región 4,738
2023-06-19,Producto A,288.0,Región 2,759
2023-06-19,Producto A,950.0,Región 1,539
2023-06-19,Producto B,459.0,Región 3,774
2023-06-19,Producto C,354.0,Región 1,426
2023-06-19,Producto C,666.0,Región 2,424
2023-06-19,Producto C,412.0,Región 1,62
2023-06-19,Producto C,938.0,Región 4,505
2023-06-19,Producto C,869.0,Región 2,71
2023-06-19,Producto D,224.0,Región 1,540
2023-06-19,Producto D,607.0,Región 4,543
2023-06-19,Producto D,998.0,Región 4,679
2023-06-19,Producto D,703.0,Región 3,113
2023-06-20,Producto A,434.0,Región 4,319
2023-06-20,Producto A,853.0,Región 4,330
2023-06-20,Producto A,249.0,Región 3,205
2023-06-20,Producto B,775.0,Región 4,662
2023-06-20,Producto B,284.0,Región 1,371
2023-06-20,Producto B,229.0,Región 2,536
2023-06-20,Producto C,202.0,Región 3,774
2023-06-20,Producto C,556.0,Región 4,542
2023-06-20,Producto C,710.0,Región 2,59
2023-06-20,Producto C,172.0,Región 2,139
